date,year,temperature,min_temperature,max_temperature,season_year,season,day_in_season
2011-04-15,2011,8.1,0.4,15.1,2011,2,46
2011-04-16,2011,8.8,0.5,16.0,2011,2,47
2011-04-17,2011,10.3,2.5,18.1,2011,2,48
2011-04-18,2011,12.3,3.5,20.7,2011,2,49
2011-04-19,2011,14.1,5.6,22.4,2011,2,50
2011-04-20,2011,15.0,6.3,22.9,2011,2,51
2011-04-21,2011,15.7,8.3,23.3,2011,2,52
2011-04-22,2011,15.8,7.0,23.6,2011,2,53
2011-04-23,2011,16.2,6.9,23.4,2011,2,54
2011-04-24,2011,15.9,10.3,21.0,2011,2,55
2011-04-25,2011,15.5,7.6,23.3,2011,2,56
2011-04-26,2011,13.4,5.9,20.0,2011,2,57
2011-04-27,2011,12.4,8.1,18.1,2011,2,58
2011-04-28,2011,12.8,7.2,18.5,2011,2,59
2011-04-29,2011,12.8,7.9,19.7,2011,2,60
2011-04-30,2011,13.2,6.2,20.7,2011,2,61
2011-05-01,2011,14.3,5.9,21.1,2011,2,62
2011-05-02,2011,14.6,6.6,22.2,2011,2,63
2011-05-03,2011,10.5,6.7,14.9,2011,2,64
2011-05-04,2011,9.8,2.3,16.5,2011,2,65
2011-05-05,2011,12.1,1.2,20.6,2011,2,66
2011-05-06,2011,16.6,6.0,25.2,2011,2,67
2011-05-07,2011,19.1,11.1,27.0,2011,2,68
2011-05-08,2011,19.9,11.6,27.2,2011,2,69
2011-05-09,2011,19.5,11.8,26.6,2011,2,70
2011-05-10,2011,19.5,11.2,26.7,2011,2,71
2011-05-11,2011,19.2,12.0,25.7,2011,2,72
2011-05-12,2011,16.5,14.1,20.0,2011,2,73
2011-05-13,2011,15.9,8.5,22.1,2011,2,74
2011-05-14,2011,13.4,10.0,21.4,2011,2,75
2011-05-15,2011,10.6,8.1,14.9,2011,2,76
2011-05-16,2011,11.8,6.9,16.3,2011,2,77
2011-05-17,2011,15.2,8.2,22.6,2011,2,78
2011-05-18,2011,18.1,10.0,25.9,2011,2,79
2011-05-19,2011,17.1,11.1,25.6,2011,2,80
2011-05-20,2011,18.7,12.5,25.5,2011,2,81
2011-05-21,2011,19.3,11.4,26.9,2011,2,82
2011-05-22,2011,20.4,13.9,27.4,2011,2,83
2011-05-23,2011,19.4,13.3,25.3,2011,2,84
2011-05-24,2011,19.4,11.3,26.6,2011,2,85
2011-05-25,2011,17.9,8.3,25.8,2011,2,86
2011-05-26,2011,19.9,15.1,28.5,2011,2,87
2011-05-27,2011,14.1,10.7,18.6,2011,2,88
2011-05-28,2011,14.3,6.8,20.6,2011,2,89
2011-05-29,2011,18.0,9.5,26.0,2011,2,90
2011-05-30,2011,22.5,12.5,31.0,2011,2,91
2011-05-31,2011,15.5,9.2,21.3,2011,2,92
2011-06-01,2011,10.5,9.2,11.9,2011,3,1
2011-06-02,2011,15.4,10.2,20.8,2011,3,2
2011-06-03,2011,18.8,14.3,24.4,2011,3,3
2011-06-04,2011,19.6,14.9,26.7,2011,3,4
2011-06-05,2011,19.3,15.0,26.0,2011,3,5
2011-06-06,2011,17.7,14.3,22.2,2011,3,6
2011-06-07,2011,18.9,13.2,25.4,2011,3,7
2011-06-08,2011,14.3,11.8,15.4,2011,3,8
2011-06-09,2011,14.0,9.9,18.6,2011,3,9
2011-06-10,2011,15.3,8.7,19.9,2011,3,10
2011-06-11,2011,15.3,11.0,19.7,2011,3,11
2011-06-12,2011,16.8,8.7,22.8,2011,3,12
2011-06-13,2011,17.3,13.5,21.2,2011,3,13
2011-06-14,2011,20.0,15.0,25.4,2011,3,14
2011-06-15,2011,20.6,14.9,26.1,2011,3,15
2011-06-16,2011,18.8,14.3,27.7,2011,3,16
2011-06-17,2011,18.5,13.8,25.7,2011,3,17
2011-06-18,2011,15.6,12.8,20.4,2011,3,18
2011-06-19,2011,15.2,12.5,18.6,2011,3,19
2011-06-20,2011,18.4,13.0,23.5,2011,3,20
2011-06-21,2011,22.4,15.0,29.3,2011,3,21
2011-06-22,2011,19.0,14.5,27.6,2011,3,22
2011-06-23,2011,16.5,12.2,21.6,2011,3,23
2011-06-24,2011,16.4,12.3,20.6,2011,3,24
2011-06-25,2011,17.0,10.3,22.2,2011,3,25
2011-06-26,2011,21.8,13.1,29.6,2011,3,26
2011-06-27,2011,25.5,14.5,34.1,2011,3,27
2011-06-28,2011,26.6,19.0,33.7,2011,3,28
2011-06-29,2011,19.9,15.2,23.3,2011,3,29
2011-06-30,2011,17.6,14.3,21.6,2011,3,30
2011-07-01,2011,16.0,10.1,20.5,2011,3,31
2011-07-02,2011,14.9,8.0,20.6,2011,3,32
2011-07-03,2011,16.2,8.1,23.0,2011,3,33
2011-07-04,2011,18.9,9.0,26.7,2011,3,34
2011-07-05,2011,21.6,13.1,28.6,2011,3,35
2011-07-06,2011,20.9,14.5,25.7,2011,3,36
2011-07-07,2011,18.8,14.5,24.9,2011,3,37
2011-07-08,2011,18.2,13.0,23.6,2011,3,38
2011-07-09,2011,20.8,14.3,26.9,2011,3,39
2011-07-10,2011,18.8,15.4,22.2,2011,3,40
2011-07-11,2011,19.8,15.0,26.5,2011,3,41
2011-07-12,2011,22.9,15.0,33.7,2011,3,42
2011-07-13,2011,18.1,13.8,22.9,2011,3,43
2011-07-14,2011,15.2,11.8,19.6,2011,3,44
2011-07-15,2011,16.0,10.1,21.5,2011,3,45
2011-07-16,2011,19.5,10.2,25.9,2011,3,46
2011-07-17,2011,16.6,13.1,24.5,2011,3,47
2011-07-18,2011,16.2,12.3,20.5,2011,3,48
2011-07-19,2011,14.9,10.5,21.3,2011,3,49
2011-07-20,2011,14.9,12.3,19.6,2011,3,50
2011-07-21,2011,14.8,11.5,19.1,2011,3,51
2011-07-22,2011,17.1,13.7,22.9,2011,3,52
2011-07-23,2011,15.4,11.7,19.5,2011,3,53
2011-07-24,2011,13.3,10.0,16.5,2011,3,54
2011-07-25,2011,16.2,11.0,21.1,2011,3,55
2011-07-26,2011,16.9,13.1,22.9,2011,3,56
2011-07-27,2011,17.8,14.3,22.7,2011,3,57
2011-07-28,2011,18.0,14.5,22.5,2011,3,58
2011-07-29,2011,18.4,12.4,25.0,2011,3,59
2011-07-30,2011,17.3,13.9,21.7,2011,3,60
2011-07-31,2011,16.1,11.4,21.8,2011,3,61
2011-08-01,2011,18.1,10.6,25.4,2011,3,62
2011-08-02,2011,21.4,12.6,29.3,2011,3,63
2011-08-03,2011,21.0,16.6,26.0,2011,3,64
2011-08-04,2011,22.3,18.0,26.8,2011,3,65
2011-08-05,2011,20.5,17.5,26.1,2011,3,66
2011-08-06,2011,21.0,16.3,25.1,2011,3,67
2011-08-07,2011,17.5,14.6,19.9,2011,3,68
2011-08-08,2011,16.4,13.0,21.1,2011,3,69
2011-08-09,2011,15.6,13.2,19.3,2011,3,70
2011-08-10,2011,15.0,9.2,20.7,2011,3,71
2011-08-11,2011,17.8,9.7,25.5,2011,3,72
2011-08-12,2011,19.7,12.5,26.0,2011,3,73
2011-08-13,2011,20.4,14.7,26.2,2011,3,74
2011-08-14,2011,20.6,16.2,27.9,2011,3,75
2011-08-15,2011,19.4,15.6,23.4,2011,3,76
2011-08-16,2011,19.8,14.6,25.4,2011,3,77
2011-08-17,2011,21.7,14.2,29.2,2011,3,78
2011-08-18,2011,23.8,18.4,31.0,2011,3,79
2011-08-19,2011,24.1,18.9,28.8,2011,3,80
2011-08-20,2011,23.3,17.1,29.7,2011,3,81
2011-08-21,2011,26.0,19.5,33.6,2011,3,82
2011-08-22,2011,27.4,20.4,35.1,2011,3,83
2011-08-23,2011,26.9,20.8,33.7,2011,3,84
2011-08-24,2011,24.2,18.3,32.5,2011,3,85
2011-08-25,2011,22.7,17.9,29.5,2011,3,86
2011-08-26,2011,20.3,13.0,30.8,2011,3,87
2011-08-27,2011,14.3,11.2,18.5,2011,3,88
2011-08-28,2011,16.3,9.9,22.8,2011,3,89
2011-08-29,2011,16.1,10.2,20.9,2011,3,90
2011-08-30,2011,15.9,10.9,22.1,2011,3,91
2011-08-31,2011,16.8,8.7,23.7,2011,3,92
2011-09-01,2011,20.0,14.1,27.2,2011,4,1
2011-09-02,2011,22.1,17.9,28.7,2011,4,2
2011-09-03,2011,22.9,16.8,30.9,2011,4,3
2011-09-04,2011,19.3,17.9,23.3,2011,4,4
2011-09-05,2011,17.2,12.8,21.1,2011,4,5
2011-09-06,2011,16.3,10.6,22.4,2011,4,6
2011-09-07,2011,18.0,12.9,21.4,2011,4,7
2011-09-08,2011,18.2,14.2,22.8,2011,4,8
2011-09-09,2011,20.2,16.5,25.6,2011,4,9
2011-09-10,2011,22.7,15.9,31.9,2011,4,10
2011-09-11,2011,20.8,14.7,29.8,2011,4,11
2011-09-12,2011,19.1,13.6,24.9,2011,4,12
2011-09-13,2011,20.0,14.6,24.2,2011,4,13
2011-09-14,2011,16.5,11.2,20.6,2011,4,14
2011-09-15,2011,14.7,9.3,21.4,2011,4,15
2011-09-16,2011,17.4,9.1,25.5,2011,4,16
2011-09-17,2011,18.4,15.4,23.9,2011,4,17
2011-09-18,2011,12.2,8.0,16.1,2011,4,18
2011-09-19,2011,11.4,9.4,14.6,2011,4,19
2011-09-20,2011,12.3,7.3,19.1,2011,4,20
2011-09-21,2011,13.7,7.2,21.0,2011,4,21
2011-09-22,2011,14.7,9.0,20.8,2011,4,22
2011-09-23,2011,14.9,10.4,20.9,2011,4,23
2011-09-24,2011,16.0,8.2,23.8,2011,4,24
2011-09-25,2011,17.7,12.5,25.4,2011,4,25
2011-09-26,2011,17.9,11.8,25.6,2011,4,26
2011-09-27,2011,17.7,12.3,24.6,2011,4,27
2011-09-28,2011,16.9,10.4,24.4,2011,4,28
2011-09-29,2011,16.7,10.8,22.6,2011,4,29
2011-09-30,2011,17.0,11.6,24.1,2011,4,30
2011-10-01,2011,16.6,11.4,24.4,2011,4,31
2011-10-02,2011,16.8,11.8,24.5,2011,4,32
2011-10-03,2011,17.0,11.6,24.8,2011,4,33
2011-10-04,2011,16.9,10.5,25.0,2011,4,34
2011-10-05,2011,16.0,11.6,21.5,2011,4,35
2011-10-06,2011,15.7,10.1,21.4,2011,4,36
2011-10-07,2011,9.8,7.8,12.9,2011,4,37
2011-10-08,2011,8.8,7.3,9.8,2011,4,38
2011-10-09,2011,10.6,6.9,14.3,2011,4,39
2011-10-10,2011,14.9,10.1,19.1,2011,4,40
2011-10-11,2011,14.8,13.4,18.2,2011,4,41
2011-10-12,2011,13.7,12.0,14.8,2011,4,42
2011-10-13,2011,13.2,11.8,16.3,2011,4,43
2011-10-14,2011,11.3,8.3,15.1,2011,4,44
2011-10-15,2011,7.4,2.8,12.6,2011,4,45
2011-10-16,2011,9.6,4.9,15.5,2011,4,46
2011-10-17,2011,11.3,7.3,17.4,2011,4,47
2011-10-18,2011,12.4,6.4,19.5,2011,4,48
2011-10-19,2011,6.4,4.1,15.6,2011,4,49
2011-10-20,2011,6.3,1.1,11.1,2011,4,50
2011-10-21,2011,3.3,0.6,6.9,2011,4,51
2011-10-22,2011,4.9,0.3,10.3,2011,4,52
2011-10-23,2011,5.7,2.5,10.9,2011,4,53
2011-10-24,2011,7.4,4.2,13.5,2011,4,54
2011-10-25,2011,8.5,5.9,11.4,2011,4,55
2011-10-26,2011,10.7,5.9,16.1,2011,4,56
2011-10-27,2011,9.4,5.5,14.2,2011,4,57
2011-10-28,2011,10.4,4.7,17.4,2011,4,58
2011-10-29,2011,10.9,5.6,17.1,2011,4,59
2011-10-30,2011,11.2,8.7,15.3,2011,4,60
2011-10-31,2011,9.9,7.3,14.1,2011,4,61
2011-11-01,2011,10.5,8.3,15.0,2011,4,62
2011-11-02,2011,11.7,9.6,16.2,2011,4,63
2011-11-03,2011,10.6,8.4,13.1,2011,4,64
2011-11-04,2011,11.5,9.5,15.0,2011,4,65
2011-11-05,2011,9.9,7.9,13.2,2011,4,66
2011-11-06,2011,8.7,6.6,10.3,2011,4,67
2011-11-07,2011,9.5,8.8,10.2,2011,4,68
2011-11-08,2011,9.5,7.0,11.9,2011,4,69
2011-11-09,2011,8.9,6.8,13.6,2011,4,70
2011-11-10,2011,6.6,5.4,7.7,2011,4,71
2011-11-11,2011,6.6,5.4,7.7,2011,4,72
2011-11-12,2011,7.1,3.2,11.6,2011,4,73
2011-11-13,2011,6.0,4.0,7.5,2011,4,74
2011-11-14,2011,4.7,1.7,8.4,2011,4,75
2011-11-15,2011,3.8,2.5,6.6,2011,4,76
2011-11-16,2011,3.5,0.5,7.8,2011,4,77
2011-11-17,2011,5.5,0.8,11.7,2011,4,78
2011-11-18,2011,5.6,1.9,11.9,2011,4,79
2011-11-19,2011,4.3,1.1,10.4,2011,4,80
2011-11-20,2011,5.1,2.1,9.4,2011,4,81
2011-11-21,2011,6.5,3.2,12.6,2011,4,82
2011-11-22,2011,4.0,0.6,9.9,2011,4,83
2011-11-23,2011,2.4,0.9,3.5,2011,4,84
2011-11-24,2011,2.5,1.1,4.9,2011,4,85
2011-11-25,2011,2.6,-1.8,8.1,2011,4,86
2011-11-26,2011,3.8,1.1,8.6,2011,4,87
2011-11-27,2011,3.4,-0.4,7.3,2011,4,88
2011-11-28,2011,5.8,2.0,10.6,2011,4,89
2011-11-29,2011,5.8,2.4,10.9,2011,4,90
2011-11-30,2011,7.0,4.3,11.3,2011,4,91
2011-12-01,2011,7.6,4.1,11.9,2012,1,1
2011-12-02,2011,7.3,2.7,10.6,2012,1,2
2011-12-03,2011,7.2,3.0,9.6,2012,1,3
2011-12-04,2011,11.8,8.2,13.6,2012,1,4
2011-12-05,2011,6.1,3.0,12.9,2012,1,5
2011-12-06,2011,5.3,3.2,7.7,2012,1,6
2011-12-07,2011,7.7,4.9,10.4,2012,1,7
2011-12-08,2011,7.0,3.4,9.8,2012,1,8
2011-12-09,2011,11.2,9.0,13.4,2012,1,9
2011-12-10,2011,6.1,4.4,9.7,2012,1,10
2011-12-11,2011,5.2,3.3,7.5,2012,1,11
2011-12-12,2011,5.9,1.6,10.3,2012,1,12
2011-12-13,2011,6.3,0.8,12.6,2012,1,13
2011-12-14,2011,8.6,4.5,13.3,2012,1,14
2011-12-15,2011,6.6,4.3,9.0,2012,1,15
2011-12-16,2011,7.9,2.4,13.1,2012,1,16
2011-12-17,2011,2.8,0.5,4.4,2012,1,17
2011-12-18,2011,1.3,0.0,2.5,2012,1,18
2011-12-19,2011,0.0,-2.1,2.3,2012,1,19
2011-12-20,2011,1.0,-1.9,3.7,2012,1,20
2011-12-21,2011,2.8,2.2,3.6,2012,1,21
2011-12-22,2011,6.4,2.6,9.9,2012,1,22
2011-12-23,2011,8.2,7.0,9.3,2012,1,23
2011-12-24,2011,4.3,0.3,9.1,2012,1,24
2011-12-25,2011,1.9,-1.0,4.5,2012,1,25
2011-12-26,2011,2.0,-0.8,6.8,2012,1,26
2011-12-27,2011,0.4,-1.8,3.0,2012,1,27
2011-12-28,2011,1.6,-0.8,5.2,2012,1,28
2011-12-29,2011,4.5,2.9,5.7,2012,1,29
2011-12-30,2011,3.9,2.3,5.7,2012,1,30
2011-12-31,2011,5.2,1.5,11.3,2012,1,31
2012-01-01,2012,11.4,8.4,14.4,2012,1,32
2012-01-02,2012,7.3,4.3,11.2,2012,1,33
2012-01-03,2012,7.2,1.2,12.4,2012,1,34
2012-01-04,2012,6.9,4.1,12.5,2012,1,35
2012-01-05,2012,6.8,3.3,10.5,2012,1,36
2012-01-06,2012,3.6,2.1,4.5,2012,1,37
2012-01-07,2012,4.9,0.7,7.8,2012,1,38
2012-01-08,2012,5.3,4.4,6.3,2012,1,39
2012-01-09,2012,5.1,3.2,6.7,2012,1,40
2012-01-10,2012,5.4,0.3,8.3,2012,1,41
2012-01-11,2012,2.5,-0.1,4.8,2012,1,42
2012-01-12,2012,1.7,-1.3,4.8,2012,1,43
2012-01-13,2012,2.5,-1.4,5.3,2012,1,44
2012-01-14,2012,-0.8,-3.0,2.6,2012,1,45
2012-01-15,2012,-1.0,-5.2,3.7,2012,1,46
2012-01-16,2012,-2.3,-5.0,1.5,2012,1,47
2012-01-17,2012,-1.2,-4.9,3.9,2012,1,48
2012-01-18,2012,-0.4,-5.7,5.2,2012,1,49
2012-01-19,2012,5.4,-0.1,10.5,2012,1,50
2012-01-20,2012,6.0,3.1,9.8,2012,1,51
2012-01-21,2012,8.5,4.9,11.1,2012,1,52
2012-01-22,2012,7.4,5.3,10.5,2012,1,53
2012-01-23,2012,7.0,5.3,8.5,2012,1,54
2012-01-24,2012,4.4,2.5,6.7,2012,1,55
2012-01-25,2012,3.9,2.8,5.5,2012,1,56
2012-01-26,2012,3.5,2.9,4.2,2012,1,57
2012-01-27,2012,4.2,2.8,5.4,2012,1,58
2012-01-28,2012,2.8,1.8,4.4,2012,1,59
2012-01-29,2012,0.4,-0.7,2.0,2012,1,60
2012-01-30,2012,-0.2,-0.9,0.4,2012,1,61
2012-01-31,2012,-1.6,-3.6,0.2,2012,1,62
2012-02-01,2012,-4.4,-6.1,-3.1,2012,1,63
2012-02-02,2012,-7.5,-8.6,-4.9,2012,1,64
2012-02-03,2012,-11.3,-16.8,-7.0,2012,1,65
2012-02-04,2012,-12.4,-19.3,-5.4,2012,1,66
2012-02-05,2012,-11.7,-18.4,-6.1,2012,1,67
2012-02-06,2012,-11.1,-17.0,-6.8,2012,1,68
2012-02-07,2012,-11.8,-17.3,-8.8,2012,1,69
2012-02-08,2012,-8.2,-12.5,-5.3,2012,1,70
2012-02-09,2012,-8.5,-14.7,-3.9,2012,1,71
2012-02-10,2012,-7.3,-9.9,-3.3,2012,1,72
2012-02-11,2012,-8.6,-11.6,-5.7,2012,1,73
2012-02-12,2012,-10.7,-15.5,-5.6,2012,1,74
2012-02-13,2012,-7.4,-15.3,-2.7,2012,1,75
2012-02-14,2012,-0.9,-4.3,2.0,2012,1,76
2012-02-15,2012,2.6,1.0,3.7,2012,1,77
2012-02-16,2012,2.4,0.5,4.8,2012,1,78
2012-02-17,2012,3.0,0.2,7.6,2012,1,79
2012-02-18,2012,4.6,1.5,8.7,2012,1,80
2012-02-19,2012,3.8,0.2,6.3,2012,1,81
2012-02-20,2012,0.6,-3.0,5.3,2012,1,82
2012-02-21,2012,-0.6,-5.3,5.2,2012,1,83
2012-02-22,2012,1.4,-4.3,8.2,2012,1,84
2012-02-23,2012,3.6,-0.6,7.7,2012,1,85
2012-02-24,2012,7.2,4.1,12.8,2012,1,86
2012-02-25,2012,7.3,5.6,9.8,2012,1,87
2012-02-26,2012,5.9,1.5,8.1,2012,1,88
2012-02-27,2012,4.0,-0.5,9.7,2012,1,89
2012-02-28,2012,5.3,-1.2,13.3,2012,1,90
2012-02-29,2012,7.1,0.4,14.7,2012,1,91
2012-03-01,2012,8.1,1.8,16.3,2012,2,1
2012-03-02,2012,8.5,2.1,17.3,2012,2,2
2012-03-03,2012,9.7,3.8,17.2,2012,2,3
2012-03-04,2012,7.8,5.9,10.8,2012,2,4
2012-03-05,2012,4.6,2.3,6.7,2012,2,5
2012-03-06,2012,4.4,0.1,9.7,2012,2,6
2012-03-07,2012,4.8,-0.9,10.5,2012,2,7
2012-03-08,2012,5.1,1.6,9.3,2012,2,8
2012-03-09,2012,3.9,-1.7,10.0,2012,2,9
2012-03-10,2012,5.0,-1.5,12.4,2012,2,10
2012-03-11,2012,6.6,1.7,10.3,2012,2,11
2012-03-12,2012,8.5,2.8,14.9,2012,2,12
2012-03-13,2012,8.2,2.3,14.8,2012,2,13
2012-03-14,2012,8.1,2.8,15.4,2012,2,14
2012-03-15,2012,9.9,1.0,20.1,2012,2,15
2012-03-16,2012,12.9,5.0,22.7,2012,2,16
2012-03-17,2012,11.6,3.7,18.6,2012,2,17
2012-03-18,2012,6.9,5.1,10.2,2012,2,18
2012-03-19,2012,5.9,5.0,7.3,2012,2,19
2012-03-20,2012,6.9,3.2,12.5,2012,2,20
2012-03-21,2012,8.5,0.6,17.0,2012,2,21
2012-03-22,2012,10.5,2.0,18.9,2012,2,22
2012-03-23,2012,11.8,4.5,19.9,2012,2,23
2012-03-24,2012,11.8,4.9,19.7,2012,2,24
2012-03-25,2012,12.3,5.3,19.7,2012,2,25
2012-03-26,2012,11.7,4.0,19.8,2012,2,26
2012-03-27,2012,11.4,3.0,19.3,2012,2,27
2012-03-28,2012,12.6,4.2,21.0,2012,2,28
2012-03-29,2012,13.5,5.7,20.2,2012,2,29
2012-03-30,2012,12.2,7.3,16.7,2012,2,30
2012-03-31,2012,10.7,3.9,18.6,2012,2,31
2012-04-01,2012,7.9,2.7,13.3,2012,2,32
2012-04-02,2012,9.5,1.3,18.3,2012,2,33
2012-04-03,2012,11.9,7.8,17.9,2012,2,34
2012-04-04,2012,10.1,9.2,12.0,2012,2,35
2012-04-05,2012,8.5,7.9,9.3,2012,2,36
2012-04-06,2012,8.0,5.4,11.5,2012,2,37
2012-04-07,2012,8.4,5.1,12.0,2012,2,38
2012-04-08,2012,4.6,1.8,7.5,2012,2,39
2012-04-09,2012,5.8,0.7,9.1,2012,2,40
2012-04-10,2012,11.6,7.0,18.6,2012,2,41
2012-04-11,2012,7.9,4.4,11.4,2012,2,42
2012-04-12,2012,7.5,4.5,10.0,2012,2,43
2012-04-13,2012,8.9,5.1,13.4,2012,2,44
2012-04-14,2012,7.3,4.1,10.4,2012,2,45
2012-04-15,2012,7.2,6.3,8.5,2012,2,46
2012-04-16,2012,5.2,3.9,6.7,2012,2,47
2012-04-17,2012,7.2,1.0,12.9,2012,2,48
2012-04-18,2012,9.0,5.3,13.3,2012,2,49
2012-04-19,2012,8.7,5.5,14.0,2012,2,50
2012-04-20,2012,8.6,5.6,13.0,2012,2,51
2012-04-21,2012,9.7,5.9,16.4,2012,2,52
2012-04-22,2012,7.8,5.2,11.2,2012,2,53
2012-04-23,2012,9.1,5.8,14.9,2012,2,54
2012-04-24,2012,7.9,5.8,12.9,2012,2,55
2012-04-25,2012,10.6,3.8,15.2,2012,2,56
2012-04-26,2012,14.7,8.5,20.3,2012,2,57
2012-04-27,2012,15.5,6.2,23.0,2012,2,58
2012-04-28,2012,20.5,11.6,28.0,2012,2,59
2012-04-29,2012,18.2,12.9,21.8,2012,2,60
2012-04-30,2012,14.9,11.1,18.7,2012,2,61
2012-05-01,2012,14.8,10.6,19.5,2012,2,62
2012-05-02,2012,13.4,8.0,17.4,2012,2,63
2012-05-03,2012,12.9,5.8,20.3,2012,2,64
2012-05-04,2012,15.1,8.0,22.9,2012,2,65
2012-05-05,2012,13.1,10.7,16.5,2012,2,66
2012-05-06,2012,12.6,9.0,17.3,2012,2,67
2012-05-07,2012,13.0,8.7,17.6,2012,2,68
2012-05-08,2012,14.2,7.5,21.1,2012,2,69
2012-05-09,2012,15.9,12.7,20.8,2012,2,70
2012-05-10,2012,20.8,13.0,28.2,2012,2,71
2012-05-11,2012,23.3,15.7,30.6,2012,2,72
2012-05-12,2012,12.6,9.4,18.5,2012,2,73
2012-05-13,2012,10.9,5.5,16.6,2012,2,74
2012-05-14,2012,11.6,3.0,18.7,2012,2,75
2012-05-15,2012,9.6,5.5,16.6,2012,2,76
2012-05-16,2012,6.8,3.8,11.0,2012,2,77
2012-05-17,2012,11.2,2.4,17.9,2012,2,78
2012-05-18,2012,14.8,10.7,19.5,2012,2,79
2012-05-19,2012,17.4,13.0,22.7,2012,2,80
2012-05-20,2012,17.6,10.3,24.0,2012,2,81
2012-05-21,2012,15.8,13.2,19.4,2012,2,82
2012-05-22,2012,16.1,13.0,21.9,2012,2,83
2012-05-23,2012,16.0,14.1,19.0,2012,2,84
2012-05-24,2012,18.6,15.2,24.9,2012,2,85
2012-05-25,2012,19.4,12.8,25.5,2012,2,86
2012-05-26,2012,18.3,9.4,25.3,2012,2,87
2012-05-27,2012,16.4,8.2,24.0,2012,2,88
2012-05-28,2012,18.0,9.7,24.6,2012,2,89
2012-05-29,2012,20.0,14.4,26.0,2012,2,90
2012-05-30,2012,20.0,12.1,27.0,2012,2,91
2012-05-31,2012,19.5,13.7,25.4,2012,2,92
2012-06-01,2012,17.6,13.1,21.3,2012,3,1
2012-06-02,2012,19.0,10.6,26.3,2012,3,2
2012-06-03,2012,16.5,13.8,19.1,2012,3,3
2012-06-04,2012,15.2,12.1,19.9,2012,3,4
2012-06-05,2012,13.5,9.3,17.9,2012,3,5
2012-06-06,2012,16.0,12.2,21.3,2012,3,6
2012-06-07,2012,19.2,15.0,28.5,2012,3,7
2012-06-08,2012,15.9,14.0,18.4,2012,3,8
2012-06-09,2012,16.0,13.8,19.4,2012,3,9
2012-06-10,2012,15.8,12.4,19.8,2012,3,10
2012-06-11,2012,16.2,13.2,20.9,2012,3,11
2012-06-12,2012,13.3,10.7,17.5,2012,3,12
2012-06-13,2012,13.5,9.9,18.5,2012,3,13
2012-06-14,2012,15.8,9.6,22.2,2012,3,14
2012-06-15,2012,19.9,12.2,26.2,2012,3,15
2012-06-16,2012,21.7,15.3,27.6,2012,3,16
2012-06-17,2012,19.6,15.4,24.8,2012,3,17
2012-06-18,2012,22.4,16.4,29.0,2012,3,18
2012-06-19,2012,19.8,15.4,23.5,2012,3,19
2012-06-20,2012,19.7,16.2,22.7,2012,3,20
2012-06-21,2012,20.0,16.4,28.4,2012,3,21
2012-06-22,2012,17.6,13.3,21.5,2012,3,22
2012-06-23,2012,18.2,12.1,23.9,2012,3,23
2012-06-24,2012,18.8,11.2,23.9,2012,3,24
2012-06-25,2012,17.9,14.9,22.1,2012,3,25
2012-06-26,2012,18.0,13.0,22.6,2012,3,26
2012-06-27,2012,22.1,17.4,27.4,2012,3,27
2012-06-28,2012,23.6,15.7,31.2,2012,3,28
2012-06-29,2012,25.5,20.3,33.0,2012,3,29
2012-06-30,2012,24.4,18.4,29.8,2012,3,30
2012-07-01,2012,17.3,15.5,18.9,2012,3,31
2012-07-02,2012,16.4,14.7,18.0,2012,3,32
2012-07-03,2012,17.6,15.4,21.8,2012,3,33
2012-07-04,2012,20.7,14.6,26.1,2012,3,34
2012-07-05,2012,20.9,16.4,25.4,2012,3,35
2012-07-06,2012,18.3,16.2,21.4,2012,3,36
2012-07-07,2012,20.7,15.1,26.9,2012,3,37
2012-07-08,2012,19.9,15.1,25.6,2012,3,38
2012-07-09,2012,20.4,15.7,25.4,2012,3,39
2012-07-10,2012,19.2,14.2,26.6,2012,3,40
2012-07-11,2012,17.9,15.3,21.8,2012,3,41
2012-07-12,2012,16.4,13.0,20.9,2012,3,42
2012-07-13,2012,17.4,13.7,22.8,2012,3,43
2012-07-14,2012,18.6,13.8,22.3,2012,3,44
2012-07-15,2012,14.7,12.1,20.0,2012,3,45
2012-07-16,2012,16.7,10.7,21.8,2012,3,46
2012-07-17,2012,19.3,15.4,23.7,2012,3,47
2012-07-18,2012,21.2,14.1,28.1,2012,3,48
2012-07-19,2012,19.6,16.3,22.2,2012,3,49
2012-07-20,2012,16.4,14.4,19.3,2012,3,50
2012-07-21,2012,15.3,11.8,20.7,2012,3,51
2012-07-22,2012,15.4,10.7,21.4,2012,3,52
2012-07-23,2012,17.6,8.7,25.1,2012,3,53
2012-07-24,2012,20.5,12.2,27.5,2012,3,54
2012-07-25,2012,23.7,15.7,30.3,2012,3,55
2012-07-26,2012,24.9,17.6,32.4,2012,3,56
2012-07-27,2012,26.1,18.0,34.4,2012,3,57
2012-07-28,2012,21.5,17.7,26.1,2012,3,58
2012-07-29,2012,18.0,14.2,20.9,2012,3,59
2012-07-30,2012,18.5,13.0,24.0,2012,3,60
2012-07-31,2012,20.1,14.0,25.7,2012,3,61
2012-08-01,2012,23.3,14.9,31.6,2012,3,62
2012-08-02,2012,21.9,18.4,25.8,2012,3,63
2012-08-03,2012,21.4,17.8,26.2,2012,3,64
2012-08-04,2012,21.3,16.7,27.4,2012,3,65
